rule,frequency,sup,confidence,label,ID 
"['PRP', 'VBZ', 'JJR_less', 'IN', 'PRP', 'RB']",2,2,1.0,NO,30642
"['PRP', 'VBZ', 'JJR_less', 'IN', 'RB']",2,2,1.0,NO,30643
"['PRP', 'VBZ', 'JJR_less', 'PRP']",2,2,1.0,NO,30644
"['PRP', 'VBZ', 'JJR_less', 'PRP', 'RB']",2,2,1.0,NO,30645
"['PRP', 'VBZ', 'JJR_less', 'RB']",2,2,1.0,NO,30646
"['PRP', 'VBZ', 'RB_similar']",1,1,1.0,NO,30647
"['PRP', 'VBZ', 'RB_similar', 'JJ']",1,1,1.0,NO,30648
"['PRP', 'VBZ', 'RB_similar', 'JJ', 'NN']",1,1,1.0,NO,30649
"['PRP', 'VBZ', 'RB_similar', 'JJ', 'NN', 'WRB']",1,1,1.0,NO,30650
"['PRP', 'VBZ', 'RB_similar', 'JJ', 'WRB']",1,1,1.0,NO,30651
"['PRP', 'VBZ', 'RB_similar', 'NN']",1,1,1.0,NO,30652
"['PRP', 'VBZ', 'RB_similar', 'NN', 'WRB']",1,1,1.0,NO,30653
"['PRP', 'VBZ', 'RB_similar', 'WRB']",1,1,1.0,NO,30654
"['PRP', 'VBZ', 'WRB']",1,1,1.0,NO,30655
"['PRP', 'VBZ', 'JJ_differ']",1,1,1.0,NO,30656
"['PRP', 'VBZ', 'JJ_differ', 'RB']",1,1,1.0,NO,30657
"['PRP', 'VBZ', 'JJ_differ', 'RB', 'RBR']",1,1,1.0,NO,30658
"['PRP', 'VBZ', 'JJ_differ', 'RB', 'RBR', 'RB']",1,1,1.0,NO,30659
"['PRP', 'VBZ', 'JJ_differ', 'RB', 'RB']",1,1,1.0,NO,30660
"['PRP', 'VBZ', 'JJ_differ', 'RBR']",1,1,1.0,NO,30661
"['PRP', 'VBZ', 'JJ_differ', 'RBR', 'RB']",1,1,1.0,NO,30662
"['PRP', 'VBZ', 'RBR']",1,1,1.0,NO,30663
"['PRP', 'VBZ', 'RBR', 'RB']",1,1,1.0,NO,30664
"['PRP', 'RBR_less']",4,4,1.0,YES,30665
"['PRP', 'RBR_less', 'JJ']",4,4,1.0,YES,30666
"['PRP', 'RBR_less', 'JJ', 'IN']",4,4,1.0,YES,30667
"['PRP', 'RBR_less', 'JJ', 'IN', 'DT']",4,4,1.0,YES,30668
"['PRP', 'RBR_less', 'JJ', 'DT']",4,4,1.0,YES,30669
"['PRP', 'RBR_less', 'IN']",4,4,1.0,YES,30670
"['PRP', 'RBR_less', 'IN', 'DT']",4,4,1.0,YES,30671
"['PRP', 'RBR_less', 'DT']",4,4,1.0,YES,30672
"['PRP', 'JJ', 'IN', 'DT']",4,4,1.0,YES,30673
"['PRP', 'JJ', 'IN', 'EX']",2,2,1.0,NO,30674
"['PRP', 'JJ', 'IN', 'IN']",1,1,1.0,NO,30675
"['PRP', 'JJ', 'IN', 'NN']",2,2,1.0,NO,30676
"['PRP', 'JJ', 'DT']",4,4,1.0,YES,30677
"['PRP', 'JJ', 'EX']",2,2,1.0,NO,30678
"['PRP', 'JJ', 'NN']",9,9,1.0,NO,30679
"['PRP', 'JJ', 'NN', 'RB']",1,1,1.0,NO,30680
"['PRP', 'JJ', 'NN', 'WRB']",1,1,1.0,NO,30681
"['PRP', 'JJ', 'RB']",3,3,1.0,NO,30682
"['PRP', 'JJ', 'NNS']",4,4,1.0,NO,30683
"['PRP', 'JJ', 'NNS', 'CC']",2,2,1.0,NO,30684
"['PRP', 'JJ', 'VBN']",2,2,1.0,NO,30685
"['PRP', 'JJ', 'VBN', 'IN']",1,1,1.0,NO,30686
"['PRP', 'JJ', 'WRB']",2,2,1.0,NO,30687
"['PRP', 'JJ', 'WRB', 'NN']",1,1,1.0,NO,30688
"['PRP', 'JJ', 'CC']",4,4,1.0,NO,30689
"['PRP', 'JJ', 'CC', 'JJ']",1,1,1.0,NO,30690
"['PRP', 'JJ', 'JJ']",1,1,1.0,NO,30691
"['PRP', 'RBR_more']",15,15,1.0,NO,30692
"['PRP', 'RBR_more', 'JJ']",8,8,1.0,NO,30693
"['PRP', 'RBR_more', 'JJ', 'IN']",3,3,1.0,NO,30694
"['PRP', 'RBR_more', 'JJ', 'IN', 'EX']",2,2,1.0,NO,30695
"['PRP', 'RBR_more', 'JJ', 'IN', 'IN']",1,1,1.0,NO,30696
"['PRP', 'RBR_more', 'JJ', 'EX']",2,2,1.0,NO,30697
"['PRP', 'RBR_more', 'JJ', 'NN']",2,2,1.0,NO,30698
"['PRP', 'RBR_more', 'JJ', 'WRB']",1,1,1.0,NO,30699
"['PRP', 'RBR_more', 'JJ', 'WRB', 'NN']",1,1,1.0,NO,30700
"['PRP', 'RBR_more', 'JJ', 'CC']",1,1,1.0,NO,30701
"['PRP', 'RBR_more', 'JJ', 'CC', 'JJ']",1,1,1.0,NO,30702
"['PRP', 'RBR_more', 'JJ', 'JJ']",1,1,1.0,NO,30703
"['PRP', 'RBR_more', 'IN']",12,12,1.0,NO,30704
"['PRP', 'RBR_more', 'IN', 'EX']",2,2,1.0,NO,30705
"['PRP', 'RBR_more', 'IN', 'NN']",3,3,1.0,NO,30706
"['PRP', 'RBR_more', 'IN', 'NN', 'VBD']",1,1,1.0,NO,30707
"['PRP', 'RBR_more', 'IN', 'VBD']",1,1,1.0,NO,30708
"['PRP', 'RBR_more', 'IN', 'PRP$']",1,1,1.0,NO,30709
"['PRP', 'RBR_more', 'IN', 'JJ']",2,2,1.0,NO,30710
"['PRP', 'RBR_more', 'IN', 'JJ', 'NN']",1,1,1.0,NO,30711
"['PRP', 'RBR_more', 'IN', 'IN']",2,2,1.0,NO,30712
"['PRP', 'RBR_more', 'IN', 'DT']",1,1,1.0,NO,30713
"['PRP', 'RBR_more', 'IN', 'DT', 'IN']",1,1,1.0,NO,30714
"['PRP', 'RBR_more', 'IN', 'RB']",2,2,1.0,NO,30715
"['PRP', 'RBR_more', 'IN', 'RB', 'VB']",1,1,1.0,NO,30716
"['PRP', 'RBR_more', 'IN', 'VB']",1,1,1.0,NO,30717
"['PRP', 'RBR_more', 'EX']",2,2,1.0,NO,30718
"['PRP', 'RBR_more', 'NN']",4,4,1.0,NO,30719
"['PRP', 'RBR_more', 'NN', 'VBD']",1,1,1.0,NO,30720
"['PRP', 'RBR_more', 'VBD']",1,1,1.0,NO,30721
"['PRP', 'RBR_more', 'RB']",4,4,1.0,NO,30722
"['PRP', 'RBR_more', 'RB', 'IN']",3,3,1.0,NO,30723
"['PRP', 'RBR_more', 'RB', 'IN', 'PRP$']",1,1,1.0,NO,30724
"['PRP', 'RBR_more', 'RB', 'IN', 'RB']",1,1,1.0,NO,30725
"['PRP', 'RBR_more', 'RB', 'PRP$']",1,1,1.0,NO,30726
"['PRP', 'RBR_more', 'RB', 'JJS']",1,1,1.0,NO,30727
"['PRP', 'RBR_more', 'RB', 'JJS', 'IN']",1,1,1.0,NO,30728
"['PRP', 'RBR_more', 'RB', 'VB']",1,1,1.0,NO,30729
"['PRP', 'RBR_more', 'RB', 'RB']",1,1,1.0,NO,30730
"['PRP', 'RBR_more', 'PRP$']",1,1,1.0,NO,30731
"['PRP', 'RBR_more', 'JJS']",1,1,1.0,NO,30732
"['PRP', 'RBR_more', 'JJS', 'IN']",1,1,1.0,NO,30733
"['PRP', 'RBR_more', 'NNS']",1,1,1.0,NO,30734
"['PRP', 'RBR_more', 'NNS', 'IN']",1,1,1.0,NO,30735
"['PRP', 'RBR_more', 'NNS', 'IN', 'NN']",1,1,1.0,NO,30736
"['PRP', 'RBR_more', 'NNS', 'NN']",1,1,1.0,NO,30737
"['PRP', 'RBR_more', 'DT']",1,1,1.0,NO,30738
"['PRP', 'RBR_more', 'DT', 'IN']",1,1,1.0,NO,30739
"['PRP', 'RBR_more', 'WRB']",1,1,1.0,NO,30740
"['PRP', 'RBR_more', 'WRB', 'NN']",1,1,1.0,NO,30741
"['PRP', 'RBR_more', 'CC']",1,1,1.0,NO,30742
"['PRP', 'RBR_more', 'CC', 'JJ']",1,1,1.0,NO,30743
"['PRP', 'RBR_more', 'VB']",1,1,1.0,NO,30744
"['PRP', 'EX']",2,2,1.0,NO,30745
"['PRP', 'CC']",24,24,1.0,NO,30746
"['PRP', 'CC', 'RB']",5,5,1.0,NO,30747
"['PRP', 'CC', 'RB', 'VBP']",1,1,1.0,NO,30748
"['PRP', 'CC', 'RB', 'PRP']",1,1,1.0,NO,30749
"['PRP', 'CC', 'VBP']",1,1,1.0,NO,30750
"['PRP', 'CC', 'DT']",5,5,1.0,NO,30751
"['PRP', 'CC', 'DT', 'JJ']",3,3,1.0,NO,30752
"['PRP', 'CC', 'DT', 'JJ', 'NNS']",2,2,1.0,NO,30753
"['PRP', 'CC', 'DT', 'JJ', 'NNS', 'CC']",2,2,1.0,NO,30754
"['PRP', 'CC', 'DT', 'JJ', 'CC']",2,2,1.0,NO,30755
"['PRP', 'CC', 'DT', 'RBS_most']",2,2,1.0,NO,30756
"['PRP', 'CC', 'DT', 'RBS_most', 'JJ']",2,2,1.0,NO,30757
"['PRP', 'CC', 'DT', 'RBS_most', 'JJ', 'NNS']",2,2,1.0,NO,30758
"['PRP', 'CC', 'DT', 'RBS_most', 'JJ', 'NNS', 'CC']",2,2,1.0,NO,30759
"['PRP', 'CC', 'DT', 'RBS_most', 'JJ', 'CC']",2,2,1.0,NO,30760
"['PRP', 'CC', 'DT', 'RBS_most', 'NNS']",2,2,1.0,NO,30761
"['PRP', 'CC', 'DT', 'RBS_most', 'NNS', 'CC']",2,2,1.0,NO,30762
"['PRP', 'CC', 'DT', 'RBS_most', 'CC']",2,2,1.0,NO,30763
"['PRP', 'CC', 'DT', 'NNS']",2,2,1.0,NO,30764
"['PRP', 'CC', 'DT', 'NNS', 'CC']",2,2,1.0,NO,30765
"['PRP', 'CC', 'DT', 'CC']",2,2,1.0,NO,30766
"['PRP', 'CC', 'DT', 'RB']",1,1,1.0,NO,30767
"['PRP', 'CC', 'PRP$']",1,1,1.0,NO,30768
"['PRP', 'CC', 'JJR_more']",1,1,1.0,NO,30769
"['PRP', 'CC', 'JJR_more', 'NNS']",1,1,1.0,NO,30770
"['PRP', 'CC', 'JJR_more', 'NNS', 'DT']",1,1,1.0,NO,30771
"['PRP', 'CC', 'JJR_more', 'NNS', 'DT', 'JJ']",1,1,1.0,NO,30772
"['PRP', 'CC', 'JJR_more', 'NNS', 'JJ']",1,1,1.0,NO,30773
"['PRP', 'CC', 'JJR_more', 'DT']",1,1,1.0,NO,30774
"['PRP', 'CC', 'JJR_more', 'DT', 'JJ']",1,1,1.0,NO,30775
"['PRP', 'CC', 'JJR_more', 'JJ']",1,1,1.0,NO,30776
"['PRP', 'CC', 'NNS']",3,3,1.0,NO,30777
"['PRP', 'CC', 'NNS', 'DT']",1,1,1.0,NO,30778
"['PRP', 'CC', 'NNS', 'DT', 'JJ']",1,1,1.0,NO,30779
"['PRP', 'CC', 'NNS', 'JJ']",1,1,1.0,NO,30780
"['PRP', 'CC', 'NNS', 'CC']",2,2,1.0,NO,30781
"['PRP', 'CC', 'JJ']",5,5,1.0,NO,30782
"['PRP', 'CC', 'JJ', 'NNS']",2,2,1.0,NO,30783
"['PRP', 'CC', 'JJ', 'NNS', 'CC']",2,2,1.0,NO,30784
"['PRP', 'CC', 'JJ', 'CC']",2,2,1.0,NO,30785
"['PRP', 'CC', 'VB']",1,1,1.0,NO,30786
"['PRP', 'CC', 'VB_recommend']",1,1,1.0,NO,30787
"['PRP', 'CC', 'VB_recommend', 'PRP']",1,1,1.0,NO,30788
"['PRP', 'CC', 'VB_recommend', 'PRP', 'IN']",1,1,1.0,NO,30789
"['PRP', 'CC', 'VB_recommend', 'PRP', 'IN', 'NN']",1,1,1.0,NO,30790
"['PRP', 'CC', 'VB_recommend', 'PRP', 'NN']",1,1,1.0,NO,30791
"['PRP', 'CC', 'VB_recommend', 'IN']",1,1,1.0,NO,30792
"['PRP', 'CC', 'VB_recommend', 'IN', 'NN']",1,1,1.0,NO,30793
"['PRP', 'CC', 'VB_recommend', 'NN']",1,1,1.0,NO,30794
"['PRP', 'CC', 'PRP']",2,2,1.0,NO,30795
"['PRP', 'CC', 'PRP', 'IN']",1,1,1.0,NO,30796
"['PRP', 'CC', 'PRP', 'IN', 'NN']",1,1,1.0,NO,30797
"['PRP', 'CC', 'PRP', 'NN']",1,1,1.0,NO,30798
"['PRP', 'CC', 'IN']",1,1,1.0,NO,30799
"['PRP', 'CC', 'IN', 'NN']",1,1,1.0,NO,30800
"['PRP', 'CC', 'NN']",1,1,1.0,NO,30801
"['PRP', 'CC', 'VBD']",1,1,1.0,NO,30802
"['PRP', 'CC', 'JJR']",2,2,1.0,NO,30803
"['PRP', 'CC', 'JJR', 'TO']",2,2,1.0,NO,30804
"['PRP', 'CC', 'TO']",2,2,1.0,NO,30805
"['PRP', 'CC', 'RBS_most']",2,2,1.0,NO,30806
"['PRP', 'CC', 'RBS_most', 'JJ']",2,2,1.0,NO,30807
"['PRP', 'CC', 'RBS_most', 'JJ', 'NNS']",2,2,1.0,NO,30808
"['PRP', 'CC', 'RBS_most', 'JJ', 'NNS', 'CC']",2,2,1.0,NO,30809
"['PRP', 'CC', 'RBS_most', 'JJ', 'CC']",2,2,1.0,NO,30810
"['PRP', 'CC', 'RBS_most', 'NNS']",2,2,1.0,NO,30811
"['PRP', 'CC', 'RBS_most', 'NNS', 'CC']",2,2,1.0,NO,30812
"['PRP', 'CC', 'RBS_most', 'CC']",2,2,1.0,NO,30813
"['PRP', 'CC', 'CC']",2,2,1.0,NO,30814
"['PRP', 'CC', 'JJS']",1,1,1.0,NO,30815
"['PRP', 'IN_befor']",2,2,1.0,NO,30816
"['PRP', 'IN_befor', 'CC']",1,1,1.0,NO,30817
"['PRP', 'IN_befor', 'CC', 'RB']",1,1,1.0,NO,30818
"['PRP', 'IN_befor', 'CC', 'RB', 'VBP']",1,1,1.0,NO,30819
"['PRP', 'IN_befor', 'CC', 'VBP']",1,1,1.0,NO,30820
"['PRP', 'IN_befor', 'RB']",1,1,1.0,NO,30821
"['PRP', 'IN_befor', 'RB', 'VBP']",1,1,1.0,NO,30822
"['PRP', 'IN_befor', 'VBP']",1,1,1.0,NO,30823
"['PRP', 'IN_befor', 'IN']",1,1,1.0,NO,30824
"['PRP', 'IN_befor', 'IN', 'JJ']",1,1,1.0,NO,30825
"['PRP', 'IN_befor', 'IN', 'JJ', 'NNS']",1,1,1.0,NO,30826
"['PRP', 'IN_befor', 'IN', 'NNS']",1,1,1.0,NO,30827
"['PRP', 'IN_befor', 'JJ']",1,1,1.0,NO,30828
"['PRP', 'IN_befor', 'JJ', 'NNS']",1,1,1.0,NO,30829
"['PRP', 'IN_befor', 'NNS']",1,1,1.0,NO,30830
"['PRP', 'VBP']",25,25,1.0,NO,30831
"['PRP', 'VBP', 'DT']",3,3,1.0,NO,30832
"['PRP', 'VBP', 'DT', 'JJ_last']",1,1,1.0,NO,30833
"['PRP', 'VBP', 'DT', 'JJ_last', 'NN']",1,1,1.0,NO,30834
"['PRP', 'VBP', 'DT', 'JJ_last', 'NN', 'PRP']",1,1,1.0,NO,30835
"['PRP', 'VBP', 'DT', 'JJ_last', 'NN', 'PRP', 'VBD']",1,1,1.0,NO,30836
"['PRP', 'VBP', 'DT', 'JJ_last', 'NN', 'VBD']",1,1,1.0,NO,30837
"['PRP', 'VBP', 'DT', 'JJ_last', 'PRP']",1,1,1.0,NO,30838
"['PRP', 'VBP', 'DT', 'JJ_last', 'PRP', 'VBD']",1,1,1.0,NO,30839
"['PRP', 'VBP', 'DT', 'JJ_last', 'VBD']",1,1,1.0,NO,30840
"['PRP', 'VBP', 'DT', 'NN']",2,2,1.0,NO,30841
"['PRP', 'VBP', 'DT', 'NN', 'PRP']",1,1,1.0,NO,30842
"['PRP', 'VBP', 'DT', 'NN', 'PRP', 'VBD']",1,1,1.0,NO,30843
"['PRP', 'VBP', 'DT', 'NN', 'VBD']",1,1,1.0,NO,30844
"['PRP', 'VBP', 'DT', 'NN', 'IN']",1,1,1.0,NO,30845
"['PRP', 'VBP', 'DT', 'PRP']",1,1,1.0,NO,30846
"['PRP', 'VBP', 'DT', 'PRP', 'VBD']",1,1,1.0,NO,30847
"['PRP', 'VBP', 'DT', 'VBD']",1,1,1.0,NO,30848
"['PRP', 'VBP', 'DT', 'RBR']",1,1,1.0,NO,30849
"['PRP', 'VBP', 'DT', 'IN']",1,1,1.0,NO,30850
"['PRP', 'VBP', 'JJ_last']",1,1,1.0,NO,30851
"['PRP', 'VBP', 'JJ_last', 'NN']",1,1,1.0,NO,30852
"['PRP', 'VBP', 'JJ_last', 'NN', 'PRP']",1,1,1.0,NO,30853
"['PRP', 'VBP', 'JJ_last', 'NN', 'PRP', 'VBD']",1,1,1.0,NO,30854
"['PRP', 'VBP', 'JJ_last', 'NN', 'VBD']",1,1,1.0,NO,30855
"['PRP', 'VBP', 'JJ_last', 'PRP']",1,1,1.0,NO,30856
"['PRP', 'VBP', 'JJ_last', 'PRP', 'VBD']",1,1,1.0,NO,30857
"['PRP', 'VBP', 'JJ_last', 'VBD']",1,1,1.0,NO,30858
"['PRP', 'VBP', 'NN']",5,5,1.0,NO,30859
"['PRP', 'VBP', 'NN', 'PRP']",1,1,1.0,NO,30860
"['PRP', 'VBP', 'NN', 'PRP', 'VBD']",1,1,1.0,NO,30861
"['PRP', 'VBP', 'NN', 'VBD']",1,1,1.0,NO,30862
"['PRP', 'VBP', 'NN', 'NN']",1,1,1.0,NO,30863
"['PRP', 'VBP', 'NN', 'NN', 'VBP']",1,1,1.0,NO,30864
"['PRP', 'VBP', 'NN', 'VBP']",1,1,1.0,NO,30865
"['PRP', 'VBP', 'NN', 'IN']",1,1,1.0,NO,30866
"['PRP', 'VBP', 'NN', 'RB']",1,1,1.0,NO,30867
"['PRP', 'VBP', 'NN', 'RB', 'VB']",1,1,1.0,NO,30868
"['PRP', 'VBP', 'NN', 'VB']",1,1,1.0,NO,30869
"['PRP', 'VBP', 'PRP']",6,6,1.0,NO,30870
"['PRP', 'VBP', 'PRP', 'VBD']",1,1,1.0,NO,30871
"['PRP', 'VBP', 'PRP', 'DT']",1,1,1.0,NO,30872
"['PRP', 'VBP', 'PRP', 'DT', 'RBR']",1,1,1.0,NO,30873
"['PRP', 'VBP', 'PRP', 'RBR']",1,1,1.0,NO,30874
"['PRP', 'VBP', 'PRP', 'TO']",2,2,1.0,NO,30875
"['PRP', 'VBP', 'VBD']",1,1,1.0,NO,30876
"['PRP', 'VBP', 'JJR_more']",1,1,1.0,NO,30877
"['PRP', 'VBP', 'JJR_more', 'IN']",1,1,1.0,NO,30878
"['PRP', 'VBP', 'JJR_more', 'IN', 'CD']",1,1,1.0,NO,30879
"['PRP', 'VBP', 'JJR_more', 'IN', 'CD', 'NNS']",1,1,1.0,NO,30880
"['PRP', 'VBP', 'JJR_more', 'IN', 'NNS']",1,1,1.0,NO,30881
"['PRP', 'VBP', 'JJR_more', 'CD']",1,1,1.0,NO,30882
"['PRP', 'VBP', 'JJR_more', 'CD', 'NNS']",1,1,1.0,NO,30883
"['PRP', 'VBP', 'JJR_more', 'NNS']",1,1,1.0,NO,30884
"['PRP', 'VBP', 'IN']",7,7,1.0,NO,30885
"['PRP', 'VBP', 'IN', 'CD']",1,1,1.0,NO,30886
"['PRP', 'VBP', 'IN', 'CD', 'NNS']",1,1,1.0,NO,30887
"['PRP', 'VBP', 'IN', 'NNS']",4,4,1.0,NO,30888
"['PRP', 'VBP', 'IN', 'NNS', 'IN']",1,1,1.0,NO,30889
"['PRP', 'VBP', 'IN', 'PRP']",2,2,1.0,NO,30890
"['PRP', 'VBP', 'IN', 'PRP', 'TO']",2,2,1.0,NO,30891
"['PRP', 'VBP', 'IN', 'TO']",2,2,1.0,NO,30892
"['PRP', 'VBP', 'IN', 'JJ']",1,1,1.0,NO,30893
"['PRP', 'VBP', 'IN', 'JJ', 'NNS']",1,1,1.0,NO,30894
"['PRP', 'VBP', 'IN', 'IN']",1,1,1.0,NO,30895
"['PRP', 'VBP', 'CD']",1,1,1.0,NO,30896
"['PRP', 'VBP', 'CD', 'NNS']",1,1,1.0,NO,30897
"['PRP', 'VBP', 'NNS']",5,5,1.0,NO,30898
"['PRP', 'VBP', 'NNS', 'IN']",2,2,1.0,NO,30899
"['PRP', 'VBP', 'NNS', 'IN', 'NNS']",1,1,1.0,NO,30900
"['PRP', 'VBP', 'NNS', 'NNS']",1,1,1.0,NO,30901
"['PRP', 'VBP', 'IN_like']",3,3,1.0,NO,30902
"['PRP', 'VBP', 'IN_like', 'PRP']",1,1,1.0,NO,30903
"['PRP', 'VBP', 'IN_like', 'PRP', 'DT']",1,1,1.0,NO,30904
"['PRP', 'VBP', 'IN_like', 'PRP', 'DT', 'RBR']",1,1,1.0,NO,30905
"['PRP', 'VBP', 'IN_like', 'PRP', 'RBR']",1,1,1.0,NO,30906
"['PRP', 'VBP', 'IN_like', 'DT']",2,2,1.0,NO,30907
"['PRP', 'VBP', 'IN_like', 'DT', 'RBR']",1,1,1.0,NO,30908
"['PRP', 'VBP', 'IN_like', 'DT', 'NN']",1,1,1.0,NO,30909
"['PRP', 'VBP', 'IN_like', 'DT', 'NN', 'IN']",1,1,1.0,NO,30910
"['PRP', 'VBP', 'IN_like', 'DT', 'IN']",1,1,1.0,NO,30911
"['PRP', 'VBP', 'IN_like', 'RBR']",1,1,1.0,NO,30912
"['PRP', 'VBP', 'IN_like', 'NN']",2,2,1.0,NO,30913
"['PRP', 'VBP', 'IN_like', 'NN', 'NN']",1,1,1.0,NO,30914
"['PRP', 'VBP', 'IN_like', 'NN', 'NN', 'VBP']",1,1,1.0,NO,30915
"['PRP', 'VBP', 'IN_like', 'NN', 'VBP']",1,1,1.0,NO,30916
"['PRP', 'VBP', 'IN_like', 'NN', 'IN']",1,1,1.0,NO,30917
"['PRP', 'VBP', 'IN_like', 'VBP']",1,1,1.0,NO,30918
"['PRP', 'VBP', 'IN_like', 'IN']",1,1,1.0,NO,30919
"['PRP', 'VBP', 'RBR']",1,1,1.0,NO,30920
"['PRP', 'VBP', 'JJS_most']",2,2,1.0,NO,30921
"['PRP', 'VBP', 'JJS_most', 'IN']",2,2,1.0,NO,30922
"['PRP', 'VBP', 'JJS_most', 'IN', 'PRP']",2,2,1.0,NO,30923
"['PRP', 'VBP', 'JJS_most', 'IN', 'PRP', 'TO']",2,2,1.0,NO,30924
"['PRP', 'VBP', 'JJS_most', 'IN', 'TO']",2,2,1.0,NO,30925
"['PRP', 'VBP', 'JJS_most', 'PRP']",2,2,1.0,NO,30926
"['PRP', 'VBP', 'JJS_most', 'PRP', 'TO']",2,2,1.0,NO,30927
"['PRP', 'VBP', 'JJS_most', 'TO']",2,2,1.0,NO,30928
"['PRP', 'VBP', 'TO']",5,5,1.0,NO,30929
"['PRP', 'VBP', 'TO', 'VB']",1,1,1.0,NO,30930
"['PRP', 'VBP', 'TO', 'VB_compet']",1,1,1.0,NO,30931
"['PRP', 'VBP', 'TO', 'VB_compet', 'IN']",1,1,1.0,NO,30932
"['PRP', 'VBP', 'TO', 'VB_compet', 'IN', 'NNS']",1,1,1.0,NO,30933
"['PRP', 'VBP', 'TO', 'VB_compet', 'IN', 'NNS', 'IN']",1,1,1.0,NO,30934
"['PRP', 'VBP', 'TO', 'VB_compet', 'IN', 'IN']",1,1,1.0,NO,30935
"['PRP', 'VBP', 'TO', 'VB_compet', 'NNS']",1,1,1.0,NO,30936
"['PRP', 'VBP', 'TO', 'VB_compet', 'NNS', 'IN']",1,1,1.0,NO,30937
"['PRP', 'VBP', 'TO', 'IN']",1,1,1.0,NO,30938
"['PRP', 'VBP', 'TO', 'IN', 'NNS']",1,1,1.0,NO,30939
"['PRP', 'VBP', 'TO', 'IN', 'NNS', 'IN']",1,1,1.0,NO,30940
"['PRP', 'VBP', 'TO', 'IN', 'IN']",1,1,1.0,NO,30941
"['PRP', 'VBP', 'TO', 'NNS']",1,1,1.0,NO,30942
"['PRP', 'VBP', 'TO', 'NNS', 'IN']",1,1,1.0,NO,30943
"['PRP', 'VBP', 'VBP']",2,2,1.0,NO,30944
"['PRP', 'VBP', 'VBP', 'VBN']",1,1,1.0,NO,30945
"['PRP', 'VBP', 'VBP', 'VBN', 'TO']",1,1,1.0,NO,30946
"['PRP', 'VBP', 'VBP', 'TO']",1,1,1.0,NO,30947
"['PRP', 'VBP', 'DT_both']",2,2,1.0,NO,30948
"['PRP', 'VBP', 'DT_both', 'RB']",1,1,1.0,NO,30949
"['PRP', 'VBP', 'DT_both', 'RB', 'JJ']",1,1,1.0,NO,30950
"['PRP', 'VBP', 'DT_both', 'RB', 'JJ', 'NNS']",1,1,1.0,NO,30951
"['PRP', 'VBP', 'DT_both', 'RB', 'NNS']",1,1,1.0,NO,30952
"['PRP', 'VBP', 'DT_both', 'JJ']",1,1,1.0,NO,30953
"['PRP', 'VBP', 'DT_both', 'JJ', 'NNS']",1,1,1.0,NO,30954
"['PRP', 'VBP', 'DT_both', 'NNS']",1,1,1.0,NO,30955
"['PRP', 'VBP', 'DT_both', 'VBP']",1,1,1.0,NO,30956
"['PRP', 'VBP', 'DT_both', 'VBP', 'VBN']",1,1,1.0,NO,30957
"['PRP', 'VBP', 'DT_both', 'VBP', 'VBN', 'TO']",1,1,1.0,NO,30958
"['PRP', 'VBP', 'DT_both', 'VBP', 'TO']",1,1,1.0,NO,30959
"['PRP', 'VBP', 'DT_both', 'VBN']",1,1,1.0,NO,30960
"['PRP', 'VBP', 'DT_both', 'VBN', 'TO']",1,1,1.0,NO,30961
"['PRP', 'VBP', 'DT_both', 'TO']",1,1,1.0,NO,30962
"['PRP', 'VBP', 'RB']",4,4,1.0,NO,30963
"['PRP', 'VBP', 'RB', 'JJ']",1,1,1.0,NO,30964
"['PRP', 'VBP', 'RB', 'JJ', 'NNS']",1,1,1.0,NO,30965
"['PRP', 'VBP', 'RB', 'NNS']",1,1,1.0,NO,30966
"['PRP', 'VBP', 'RB', 'VB']",1,1,1.0,NO,30967
"['PRP', 'VBP', 'RB', 'PRP']",1,1,1.0,NO,30968
"['PRP', 'VBP', 'JJ']",4,4,1.0,NO,30969
"['PRP', 'VBP', 'JJ', 'NNS']",2,2,1.0,NO,30970
"['PRP', 'VBP', 'JJ_differ']",1,1,1.0,NO,30971
"['PRP', 'VBP', 'JJ_differ', 'NNS']",1,1,1.0,NO,30972
"['PRP', 'VBP', 'JJ_differ', 'NNS', 'IN']",1,1,1.0,NO,30973
"['PRP', 'VBP', 'JJ_differ', 'NNS', 'IN', 'NNS']",1,1,1.0,NO,30974
"['PRP', 'VBP', 'JJ_differ', 'NNS', 'NNS']",1,1,1.0,NO,30975
"['PRP', 'VBP', 'JJ_differ', 'IN']",1,1,1.0,NO,30976
"['PRP', 'VBP', 'JJ_differ', 'IN', 'NNS']",1,1,1.0,NO,30977
"['PRP', 'VBP', 'JJ_beat']",1,1,1.0,NO,30978
"['PRP', 'VBP', 'JJ_beat', 'NN']",1,1,1.0,NO,30979
"['PRP', 'VBP', 'JJ_beat', 'NN', 'RB']",1,1,1.0,NO,30980
"['PRP', 'VBP', 'JJ_beat', 'NN', 'RB', 'VB']",1,1,1.0,NO,30981
"['PRP', 'VBP', 'JJ_beat', 'NN', 'VB']",1,1,1.0,NO,30982
"['PRP', 'VBP', 'JJ_beat', 'RB']",1,1,1.0,NO,30983
"['PRP', 'VBP', 'JJ_beat', 'RB', 'VB']",1,1,1.0,NO,30984
"['PRP', 'VBP', 'JJ_beat', 'VB']",1,1,1.0,NO,30985
"['PRP', 'VBP', 'VB']",3,3,1.0,NO,30986
"['PRP', 'VBP', 'VB', 'RB_togeth']",1,1,1.0,NO,30987
